sample_id,sample_bucket,content_id,source_id,source_title,content_type,user_id,user_name,content_text,created_at,like_count,received_reply_count,topic_label,stance_target,stance_label,emotion_label,discourse_labels,risk_labels,intensity,confidence,need_review,annotation_reason,split
S0730,source_stratified,bilibili_comment:274549690097,bilibili_video:115192130181384,罗永浩痛批西贝太缺德！一个馒头卖21块，比米其林餐厅还贵！#罗永浩#西贝#预制菜#太离谱,reply,bilibili:1196663255,茶栢道,馒头不是最好预制嘛？你网上买的是什么？超市冰箱里卖的饺子包子不是嘛？,2025-09-13T18:28:12+08:00,0,1,prepared_food_authenticity,unclear,question,neutral,questioning;information_claim;simple_attitude,low_risk_discussion,2,0.8,false,用反问质疑对方关于预制菜的界定,train
S0822,source_stratified,bilibili_comment:292144133920,bilibili_video:116034530973184,老罗正带着货呢，助理告诉他，西贝老板又抽了！老罗说真是没救了,reply,bilibili:19968002,某震只是无情的复读机,回复 @明月常有天涯不常在 :微博是朋友圈吗有意思,2026-02-15T10:50:51+08:00,1,1,meme_offtopic,unclear,neutral,sarcastic,sarcasm;simple_attitude,low_risk_discussion,1,0.7,false,评论讽刺对方把微博当朋友圈，主题不明确，可能跑题。,train
S0368,top_replied,bilibili_comment:274617920321,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:18803175,子山就是大山,转基因的危害在哪？,2025-09-14T11:45:45+08:00,11,20,other_unclear,unclear,question,neutral,questioning,low_risk_discussion,1,0.8,false,用户提问转基因危害，偏离西贝事件主题。,train
S1077,random,bilibili_comment:276090547088,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:11260703,不会潜水的大青花鱼,做的太慢 骑手等急了,2025-09-15T01:07:39+08:00,0,0,other_unclear,unclear,neutral,negative,simple_attitude,low_risk_discussion,1,0.8,false,抱怨上菜慢，与事件关联弱,train
S0410,top_replied,bilibili_comment:274686159985,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:11179188,精神打工人,那你怎么保证食材呢？像西贝这种，有些就是食材冷冻，但是没加调料，需要二次加工的，那咋整？╮(╯＿╰)╭,2025-09-15T00:12:33+08:00,96,16,prepared_food_authenticity,xibei,question,anxious,questioning,low_risk_discussion,2,0.85,false,对西贝冷冻食材二次加工的保证表示担忧和质疑,train
S0588,source_stratified,bilibili_comment:276244765520,bilibili_video:115213655414090,罗永浩再停战，西贝自杀式公关，预制菜到底怎么算？,reply,bilibili:397162402,拿骚的杨比蒙泰纳,什么时候打过来的,2025-09-16T19:31:27+08:00,8,0,meme_offtopic,unclear,unclear,neutral,meme;simple_attitude,low_risk_discussion,1,0.7,false,简短玩梗，含义不明,train
S0421,top_replied,bilibili_comment:276299948608,bilibili_video:115213655414090,罗永浩再停战，西贝自杀式公关，预制菜到底怎么算？,reply,bilibili:442213346,飞鸟凑__,你把他们想的太简单了，这件事西贝大部分真正的受众顾客还是站西贝这边的，贾老板这波立场站的很稳，这个品牌真正的受众是不会流失的。,2025-09-17T08:31:52+08:00,41,15,brand_pr_crisis,xibei,support,neutral,simple_attitude,low_risk_discussion,2,0.9,false,支持西贝，认为品牌受众不会流失。,train
S0068,top_liked,bilibili_comment:276033172384,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:2984705,夢夢gtz,用的高档鸡蛋，一只鸡一生只产一枚蛋，是鸡妈妈的全部精华所在。,2025-09-14T14:47:44+08:00,1304,43,brand_pr_crisis,xibei,question,sarcastic,sarcasm,low_risk_discussion,2,0.9,false,反讽西贝营销话术中的夸张宣传。,train
S0717,source_stratified,bilibili_comment:276366761200,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,reply,bilibili:1864596923,seek_free,回复 @过期美少年侦探柯南 :加个零还差不多,2025-09-17T23:02:58+08:00,0,0,price_value,xibei,question,sarcastic,sarcasm;echoing,low_risk_discussion,2,0.9,false,嘲讽价格应该加零,train
S0558,source_stratified,bilibili_comment:275977031808,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,bilibili:87060698,静静地窝在大松树上,本科食堂曾经最好吃的一道菜就是预制菜，胜过其他现炒的菜[笑哭]后来学校把这个预制菜窗口取缔了，再也在食堂吃不到这么好吃的菜了,2025-09-13T23:43:09+08:00,1,2,prepared_food_authenticity,unclear,neutral,neutral,personal_experience;information_claim,low_risk_discussion,2,0.8,false,分享个人经历，认为预制菜也可以好吃,train
S1284,random,bilibili_comment:276145069104,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:21609927,gakki_wlp,段子又好又新！,2025-09-15T18:00:05+08:00,0,0,meme_offtopic,unclear,neutral,positive,simple_attitude,low_risk_discussion,1,0.9,false,夸赞段子，与事件核心无关,train
S0635,source_stratified,bilibili_comment:274528039617,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,comment,bilibili:26169799,果因君,感觉开头举例不恰当，爱马仕成本几百块，卖上万啊,2025-09-13T14:17:16+08:00,0,0,luoyonghao_persona,luoyonghao,question,neutral,rational_argument,low_risk_discussion,1,0.8,false,理性指出罗永浩举例不当，态度中性。,train
S1373,random,bilibili_comment:274768032193,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,reply,bilibili:99354663,DavidGuoGuo,回复 @人m :感觉说当天不准确，应该是24小时之内吧。可能大部分是12小时之内,2025-09-15T23:09:27+08:00,0,0,prepared_food_authenticity,unclear,neutral,neutral,rational_argument,low_risk_discussion,1,0.8,false,理性讨论预制菜时间细节,train
S1440,random,bilibili_comment:274617003937,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,comment,bilibili:1735744496,图拉土沃恩,K和M是预制，但是你忍不住想去吃好吃。,2025-09-14T11:37:34+08:00,0,0,prepared_food_authenticity,industry,neutral,positive,personal_experience;rational_argument,low_risk_discussion,1,0.9,false,承认KFC/McDonald是预制菜但好吃，中性评论,train
S1132,random,bilibili_comment:275937904864,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,reply,bilibili:3546799306443345,6便士改id,就算没有航空餐，我也不会骂航空公司，因为我心知肚明我买的是廉航航班[呆],2025-09-13T17:30:03+08:00,18,1,meme_offtopic,unclear,neutral,neutral,meme;simple_attitude,low_risk_discussion,1,0.8,false,用廉航类比玩梗，未直接涉及西贝事件,train
S0999,random,bilibili_comment:274691483537,bilibili_video:115193388468394,罗永浩PK西贝，全程40分钟脱口秀【40分纯享版】,reply,bilibili:472551991,梅西蒙尼,生意感觉没多大影响,2025-09-15T01:33:39+08:00,0,1,brand_pr_crisis,xibei,neutral,neutral,simple_attitude,low_risk_discussion,1,0.9,false,评论西贝生意影响不大，中性陈述,train
S0899,random,bilibili_comment:287775039361,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,reply,bilibili:1992705173,我是优菈的皮裤,"你看他的定价策略就知道了，根本没想过老实挣钱，
看见宝妈的钱好挣，就一边用预制菜降成本，
另一边猛猛标高价赚高溢价[笑哭]",2026-01-28T05:39:40+08:00,29,0,price_value,xibei,question,angry,rational_argument;simple_attitude,reputational_attack,3,0.9,false,批评西贝定价策略，认为其靠预制菜降低成本赚取高溢价。,train
S0043,top_liked,bilibili_comment:274549588065,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,bilibili:419175194,杉木橦,"有一阵子确实出口的质量比国内的好
现在好像也是，出口的质量，材质都比国内的好[吃瓜]",2025-09-13T18:29:28+08:00,2014,65,meme_offtopic,unclear,neutral,neutral,information_claim,low_risk_discussion,1,0.8,false,评论讨论出口产品质量，与西贝事件无关，跑题。,train
S1355,random,bilibili_comment:274729057729,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:14410190,BrainyKKKs_1025,回复 @汽水味的阿英 :想多了,2025-09-15T15:06:24+08:00,0,1,prepared_food_authenticity,unclear,question,neutral,simple_attitude,low_risk_discussion,1,0.7,false,简短反驳，信息不足,train
S0413,top_replied,bilibili_comment:276166663376,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,bilibili:436761140,冰封痛点,跟风骂的这些人有2成的人吃过西贝吗[笑哭],2025-09-15T21:56:47+08:00,4,16,consumer_right_to_know,unclear,question,neutral,questioning,low_risk_discussion,2,0.8,false,质疑跟风骂的人没吃过西贝，涉及消费者知情,train
S1500,random,bilibili_comment:274680159425,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,bilibili:175407676,西雅图没有绿湖公园,回复 @骆驼饼 :50?进去就点一碗面啊?,2025-09-14T23:02:39+08:00,0,0,price_value,xibei,question,sarcastic,questioning;sarcasm,low_risk_discussion,2,0.85,false,反问50元一碗面，质疑价格，带有反讽。,train
S0543,source_stratified,bilibili_comment:275937378176,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,reply,bilibili:253828211,幻想男骸,回复 @我优你 :哈哈哈，吃高级货的人就是不同[doge],2025-09-13T17:23:21+08:00,0,0,prepared_food_authenticity,xibei,question,sarcastic,sarcasm;meme,low_risk_discussion,2,0.9,false,嘲讽西贝自称不一般的预制菜。,train
S0532,source_stratified,bilibili_comment:276008081248,bilibili_video:115195200477658,西贝连夜召开1.8万人罗永浩作战大会，罗永浩：西贝真正的敌人不是我,reply,bilibili:608409028,忆往昔何夕今夕何夕,搞快点我现在很激动,2025-09-14T10:35:17+08:00,0,5,meme_offtopic,unclear,neutral,positive,meme,low_risk_discussion,2,0.9,false,表达激动期待，属于玩梗跑题,train
S0241,top_liked,bilibili_comment:287662701601,bilibili_video:115959067056250,现在最怕西贝死的人，竟然是罗永浩！,comment,bilibili:34178997,米基哈哈最无敌,实际上西贝倒了完全不影响就业，就餐饮业的竞争程度，西贝的生态位会被立马瓜分抢占,2026-01-27T00:52:07+08:00,412,9,industry_trust,industry,neutral,neutral,rational_argument,low_risk_discussion,2,0.8,false,讨论西贝倒闭的就业影响，理性分析行业竞争,train
S0153,top_liked,bilibili_comment:276155244368,bilibili_video:115207565220229,罗永浩和西贝吵架，华与华先道歉！,comment,bilibili:373336019,优质小黑尸,华与华：罗哥，刚才外面人多，[喜极而泣],2025-09-15T19:54:15+08:00,636,6,meme_offtopic,unclear,neutral,sarcastic,meme;echoing,low_risk_discussion,2,0.9,false,引用网络梗调侃华与华道歉，无实质内容。,train
S0124,top_liked,bilibili_comment:289902693649,bilibili_video:116034530973184,老罗正带着货呢，助理告诉他，西贝老板又抽了！老罗说真是没救了,comment,bilibili:27440086,莫得本子卖的Miku,老罗在评价的时候不管他之前是什么身份，现在他就是一个消费者，当普通差评对待就行了，贾老板操作太神了,2026-02-15T06:33:39+08:00,758,2,luoyonghao_persona,luoyonghao,support,positive,rational_argument,low_risk_discussion,2,0.9,false,支持罗永浩作为消费者的评价立场，理性讨论。,train
S1241,random,bilibili_comment:274619379601,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,bilibili:16434050,長夢香格里拉,"事实上这件事就是认知差引起的。
西贝站在自己的视角，自己什么都没做错。
卫生百分之一千合格，他们觉得老罗和这些不服气的网友抨击的不就是食品卫生食品安全之类的问题吗？
西贝本身就是营销大于产品的品牌餐饮，核心竞争力其实是所谓“西北菜”的噱头，在餐饮市场开辟了一个相对小众的冷门赛道加上一直做营销做的比较好。连锁餐饮除了他们家你就想不出第二个出名的西北菜牌子了。
然后他们的做法，在连锁餐饮的视角看来，本身没有太大的问题。
现在大点的牌子都是有一套中央厨房在背后稳定供货的。比如深圳，每个区都有很多商圈，大的连锁餐饮品牌在每个商圈都有不止一家各种品牌的连锁店。那背后会有一家中央厨房在合适的位置稳定供货。你在街上观察一下是不是有各种品牌的冷冻货车每天到处跑就知道了。
然后很多商圈还有规定，特定楼层不允许明火之类的，而且商圈的租金寸土寸金，厨房少一点面积就能多一张桌椅，这可是实打实影响到销量表现的。翻桌率高的周末尤其明显。
那这个面积搬去相对地价便宜的多的中央厨房，就能省掉很多事了。
但这个认知和我们大多数消费者传统上的认知是完全相悖的。
我们觉得花的钱多那你就要提供新鲜的菜品，就是不能接受隔夜和冷冻。",2025-09-14T12:00:37+08:00,17,3,prepared_food_authenticity,xibei,neutral,neutral,rational_argument;information_claim,low_risk_discussion,2,0.9,false,客观分析西贝中央厨房模式与消费者认知差异，无明显情绪或攻击。,train
S0638,source_stratified,bilibili_comment:290139610561,bilibili_video:116034530973184,老罗正带着货呢，助理告诉他，西贝老板又抽了！老罗说真是没救了,reply,bilibili:13783382,枪软话多塘中鱼,敢问是什么行业啊,2026-02-16T23:13:06+08:00,0,1,other_unclear,unclear,neutral,neutral,questioning,low_risk_discussion,1,0.9,false,简单询问行业，主题不明确。,train
S1221,random,bilibili_comment:274897219233,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,reply,bilibili:153862791,Unitfound,回复 @Payer_ :我在你南贝旁边开个北贝，天天洗脑循环播放北贝北贝oh my北贝北贝,2025-09-17T11:15:24+08:00,4,0,meme_offtopic,unclear,neutral,sarcastic,meme,low_risk_discussion,2,0.8,false,玩梗改编歌词，与事件无关。,train
